Price,RAM,Storage,Battery,Display,Camera
2469810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7219810,-0.15905040748897184,1.2410515758456766,0.5586791419847486,-0.09034787361623778,0.029467867455565323
3419810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5813810,-0.15905040748897184,-0.045057148476164856,0.17196095704679676,-0.09034787361623778,0.029467867455565323
2830620,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
7898110,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.029467867455565323
5461740,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
2849810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7029810,-0.14669297861316954,1.2410515758456766,0.24101777578571673,-0.09034787361623778,0.029467867455565323
3745090,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
4543850,-0.15905040748897184,-0.045057148476164856,0.17196095704679676,-0.09034787361623778,0.19539891921639857
2849810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
24699810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
3799810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2469810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
5129810,-0.15905040748897184,1.2410515758456766,0.03384731956895682,-0.09034787361623778,0.029467867455565323
1671810,-0.16522912192687297,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3704810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
4891550,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
2963430,-0.16522912192687297,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
4749810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1804810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2089810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7599810,-0.14669297861316954,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.029467867455565323
8588000,-0.13433554973736728,1.2410515758456766,0.7934723256970765,-0.09034787361623778,0.029467867455565323
4558100,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.005763431489732003
6079810,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,-0.4209164158952678
3580360,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
4746200,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
12099010,-0.14669297861316954,1.2410515758456766,0.7244155069581565,-0.09034787361623778,0.19539891921639857
4939810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
2184620,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2583810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2089620,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2112800,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7201000,-0.15905040748897184,-0.045057148476164856,-0.4495504116034829,-0.09034787361623778,0.029467867455565323
1234810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2886100,-0.16522912192687297,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
2088100,-0.16522912192687297,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
3020810,-0.16522912192687297,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
2325410,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.005763431489732003
18429810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
1709810,-0.15905040748897184,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
11019810,-0.16522912192687297,-0.045057148476164856,-0.740279618494336,-0.09034787361623778,-0.4209164158952678
5871000,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
4179810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5874800,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
6988010,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
18429810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
4369810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
10069810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
4776030,-0.15905040748897184,1.2410515758456766,0.5172450507413966,-0.09034787361623778,1.8073005648930647
14534810,-0.16522912192687297,-0.045057148476164856,0.02210766038334043,-0.09034787361623778,0.005763431489732003
4688250,-0.15905040748897184,1.2410515758456766,1.0006427819138364,-0.09034787361623778,0.7168965104647317
9784810,-0.1714078363647741,-0.045057148476164856,-0.7672117778025148,-0.09034787361623778,-0.4209164158952678
7219810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
28291000,-0.15905040748897184,1.2410515758456766,0.049039819691519215,-0.09034787361623778,0.005763431489732003
2469810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
4179810,-0.15905040748897184,-0.045057148476164856,0.3100745945246367,-0.09034787361623778,0.19539891921639857
2279810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7599810,-0.15905040748897184,-0.045057148476164856,0.24101777578571673,-0.09034787361623778,0.029467867455565323
1899810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3039810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
4595150,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6364810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6079810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5319810,-0.14669297861316954,3.813269024489359,0.4481882320024766,-0.09034787361623778,0.19539891921639857
1618800,-0.16522912192687297,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.19539891921639857
5068060,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,-0.4209164158952678
13128810,-0.13433554973736728,3.813269024489359,0.7244155069581565,-0.09034787361623778,0.19539891921639857
5888100,-0.15905040748897184,-0.045057148476164856,0.17196095704679676,-0.09034787361623778,0.029467867455565323
4559810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.6220787666013984
1899810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,-0.4090641979123511
7408100,-0.15905040748897184,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.029467867455565323
2469810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2279810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1329810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,-0.37350754396360114
3302200,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
6364050,-0.15905040748897184,1.2410515758456766,0.10290413830787679,-0.09034787361623778,-0.4209164158952678
3895950,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
12349810,-0.15905040748897184,-0.045057148476164856,-0.311436774125643,-0.09034787361623778,0.029467867455565323
1709810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2392100,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2279810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3247100,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1654710,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
1899810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2279810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2659810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,-0.4090641979123511
5699810,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,-0.4209164158952678
6358350,-0.14669297861316954,3.813269024489359,0.4481882320024766,-0.09034787361623778,1.8073005648930647
2659810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1898100,-0.1714078363647741,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
4938100,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
1139810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,-0.46832528782693444
1519810,-0.1714078363647741,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
5414810,-0.14669297861316954,3.813269024489359,0.4481882320024766,-0.09034787361623778,1.8073005648930647
7219810,-0.15905040748897184,-0.045057148476164856,0.023488796758118827,-0.09034787361623778,0.19539891921639857
4749810,-0.15905040748897184,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.19539891921639857
7409810,-0.14669297861316954,1.2410515758456766,0.5586791419847486,-0.09034787361623778,0.029467867455565323
2696100,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.005763431489732003
1481810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
4749810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
2184810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5889810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2849810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
11115000,-0.15905040748897184,1.2410515758456766,-0.311436774125643,-0.09034787361623778,0.029467867455565323
2350300,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1139810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,-0.4090641979123511
2986800,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
2849810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1326200,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1139620,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6269810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
5319810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
3034300,-0.16522912192687297,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
12539810,-0.16522912192687297,-0.045057148476164856,-0.017945294485233153,-0.09034787361623778,-0.4209164158952678
9499810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3875810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1481810,-0.1714078363647741,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
3989810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5090860,-0.14669297861316954,1.2410515758456766,0.5172450507413966,-0.09034787361623778,1.8073005648930647
3799810,-0.15905040748897184,1.2410515758456766,0.24101777578571673,-0.09034787361623778,0.029467867455565323
7409810,-0.14669297861316954,3.813269024489359,0.24101777578571673,-0.09034787361623778,0.029467867455565323
4094310,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
2659810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
24318100,-0.15905040748897184,-0.045057148476164856,-0.743732459431282,-0.09034787361623778,0.005763431489732003
1899810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
3385610,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5034810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.005763431489732003
1304730,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
16149810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.7168965104647317
8549810,-0.1714078363647741,-0.6881115106370855,-3.0005092958191866,-0.05424647726396726,-0.5631430316902677
4749810,-0.15905040748897184,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.19539891921639857
30399810,-0.14669297861316954,-1.3211181483892418,0.4481882320024766,-0.09034787361623778,1.8073005648930647
1766620,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1993100,-0.16522912192687297,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
5319810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
8512000,-0.15905040748897184,1.2410515758456766,0.10290413830787679,-0.09034787361623778,0.029467867455565323
7561620,-0.13433554973736728,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
7219810,-0.14669297861316954,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.029467867455565323
1519810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,-0.37350754396360114
3457620,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
4064100,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
2374810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1652810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2754810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
11019810,-0.13433554973736728,3.813269024489359,0.4481882320024766,-0.09034787361623778,0.19539891921639857
6821000,-0.14669297861316954,1.2410515758456766,0.17196095704679676,-0.09034787361623778,0.029467867455565323
2374810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2849810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2944810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
4369810,-0.14669297861316954,3.813269024489359,0.5172450507413966,-0.09034787361623778,0.19539891921639857
1956810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5699810,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
1850600,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
1709810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5699810,-0.15905040748897184,-0.045057148476164856,0.3100745945246367,-0.09034787361623778,0.029467867455565323
7980000,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3419810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
17099810,-0.13433554973736728,1.2410515758456766,0.7244155069581565,-0.09034787361623778,0.029467867455565323
6744810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2279810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2374810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3419620,-0.15905040748897184,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
2279810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
4559810,-0.15905040748897184,-0.045057148476164856,0.3307916401463127,-0.09034787361623778,0.19539891921639857
2659810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2466200,-0.15905040748897184,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
1211060,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,-0.46832528782693444
2051810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6215850,-0.14669297861316954,1.2410515758456766,0.4481882320024766,-0.09034787361623778,1.8073005648930647
1738310,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
18999810,-0.14669297861316954,1.2410515758456766,0.37913141326355665,-0.09034787361623778,0.029467867455565323
4179810,-0.14669297861316954,1.2410515758456766,0.10290413830787679,-0.09034787361623778,0.19539891921639857
12539810,-0.13433554973736728,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
15388100,-0.16522912192687297,1.2410515758456766,-0.691939845377092,-0.09034787361623778,0.005763431489732003
3609810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.005763431489732003
4654810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.005763431489732003
9404810,-0.14669297861316954,1.2410515758456766,0.24101777578571673,-0.09034787361623778,0.19539891921639857
9023100,-0.15905040748897184,1.2410515758456766,0.31698027639852866,-0.09034787361623778,0.029467867455565323
6079810,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.029467867455565323
1377310,-0.17449719358372467,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,-0.46832528782693444
852910,-0.17758655080267524,-1.009638691717546,-0.9329481427759228,-0.09636477300828286,-0.4090641979123511
5129810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5253120,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
1231010,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1044620,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,-0.46832528782693444
1250770,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1804810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2609460,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
8341000,-0.1714078363647741,-0.6881115106370855,-0.8569856421631108,-0.09034787361623778,-0.4209164158952678
4399450,-0.15905040748897184,1.2410515758456766,0.3100745945246367,-0.09034787361623778,0.19539891921639857
4274810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1994810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3039810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2032810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2222810,-0.1714078363647741,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
3129300,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
5395810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
4369810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
5984810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
244150,1.3979856308621152,-1.2909749751629487,-1.6235163301651223,-0.11441547118441811,-0.5631430316902677
1994810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2469810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1424810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
25333270,-0.13433554973736728,3.813269024489359,0.3135274354615827,-0.0843309742241927,-0.5631430316902677
19758100,-0.14669297861316954,3.813269024489359,0.4481882320024766,-0.09034787361623778,1.8073005648930647
4855260,-0.14669297861316954,1.2410515758456766,0.10290413830787679,-0.09034787361623778,0.029467867455565323
4558100,-0.16522912192687297,-0.045057148476164856,-0.22856859163893906,-0.09034787361623778,0.029467867455565323
12159810,-0.14669297861316954,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
13298100,-0.14669297861316954,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.7168965104647317
6079810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
26599810,-0.14669297861316954,3.813269024489359,0.4481882320024766,-0.09034787361623778,1.8073005648930647
17668100,-0.16522912192687297,1.2410515758456766,0.02210766038334043,-0.09034787361623778,0.005763431489732003
1803100,-0.1714078363647741,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
7409810,-0.15905040748897184,-0.045057148476164856,0.3100745945246367,-0.09034787361623778,0.7168965104647317
4083100,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
6175000,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1671620,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
1709810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3393400,-0.15905040748897184,-0.045057148476164856,1.1387564193916764,-0.09034787361623778,0.029467867455565323
3970620,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
3419810,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
1861810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
8359810,-0.15905040748897184,-0.045057148476164856,0.002771751136442838,-0.09034787361623778,0.029467867455565323
2944810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
2944810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,-0.4090641979123511
3084650,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.029467867455565323
3799810,-0.15905040748897184,1.2410515758456766,0.4481882320024766,-0.09034787361623778,0.19539891921639857
2469810,-0.16522912192687297,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6551200,-0.15905040748897184,-0.045057148476164856,0.17196095704679676,-0.09034787361623778,0.029467867455565323
1899810,-0.1714078363647741,-0.6881115106370855,0.4481882320024766,-0.09034787361623778,0.029467867455565323
6459810,-0.15905040748897184,-0.045057148476164856,0.4481882320024766,-0.09034787361623778,0.19539891921639857
4176580,-0.15905040748897184,-0.045057148476164856,0.10290413830787679,-0.09034787361623778,0.19539891921639857
